0,0.0,0.0,-0.12327827771163902,-0.05740895657158695,-0.26065739244878294,-0.18997721600716708,-0.3263882801976392,-0.3003271127941605,-0.3640822768242102,-0.4116214635270537,-0.2810957848458009,-0.5677087499096078,-0.4115177368028268,-0.7844910161595913,-0.511057637499482,-0.892808852343435,-0.5829970367093793,-1.0,-0.1649282444576378,-0.5982691991652899,-0.3187030639645347,-0.7547666731245974,-0.3196447649736777,-0.49949795773878297,-0.25946183134300105,-0.38629503528011355,-0.0374156550566311,-0.5710588773042142,-0.17079848881469506,-0.57993178910951,-0.1672026618145501,-0.3518131259336327,-0.10674905550918441,-0.31402956054329795,0.09787811008728628,-0.5018334313001929,-0.005670853080533773,-0.48900936701479353,-0.03775918223620364,-0.3402646545583004,-0.008099336576653337,-0.3102915640235016
0,0.0,0.0,-0.13416553349718327,-0.054514600813844474,-0.26557177033962504,-0.2045508921285441,-0.33426723089283106,-0.33588358593103607,-0.3533392864637774,-0.47197291196531993,-0.2736471781678837,-0.5093166456074987,-0.3967366841332271,-0.7486902202136494,-0.48082195436967434,-0.8762570964921297,-0.5389271110473903,-1.0,-0.16451620485864799,-0.5319707672252949,-0.2818661700265206,-0.75763737306596,-0.28255533092325114,-0.5629121176060393,-0.24745481918361176,-0.43464467223920566,-0.044628739505723915,-0.5108082003354857,-0.12956214246263167,-0.6409048829023416,-0.13235104735423608,-0.4431044565331185,-0.10249076904848306,-0.34068107540724457,0.08492597436701384,-0.45915657806675936,0.03805019254109085,-0.6104764235924162,-0.005195555771810061,-0.4777433344722069,-0.01428040284394013,-0.37615036357376086
0,0.0,0.0,-0.1336972889543826,-0.05336250988874367,-0.2696722408759455,-0.20305262660093376,-0.34035541653531703,-0.3282306661171487,-0.3618021016851968,-0.4599008613621046,-0.2890599187034942,-0.5250458139398451,-0.4193881623246423,-0.7563972838250329,-0.5150012412604887,-0.8801491113533363,-0.5876622183162862,-1.0,-0.1738554625098782,-0.5527796914827834,-0.2987488073208775,-0.7678962957142756,-0.3006358181749816,-0.5637501802381851,-0.26446642493070377,-0.4313870488239307,-0.04804810339926321,-0.5327091887296286,-0.1398403961248237,-0.6491286793736211,-0.14243656326831627,-0.4391101431467728,-0.11187859429698471,-0.3380329902497066,0.08670949691191032,-0.47850407519984717,0.03541273517462592,-0.6126972363969805,-0.006598113136601533,-0.4689210386648692,-0.012198056934938676,-0.3716567725689542
0,0.0,0.0,-0.1339774811451186,-0.052338032813986864,-0.2714417090223911,-0.20204207105389524,-0.3416893258282479,-0.3297805785963241,-0.3691344381965569,-0.4628420266863555,-0.29190591922461795,-0.5272773052731223,-0.42131741746626844,-0.7581341459761912,-0.5168854368101771,-0.8810336599547709,-0.5901838511680718,-1.0,-0.17733976592100906,-0.5580657530749552,-0.3030410921527137,-0.7712085995129943,-0.3051715172671966,-0.5644447511411782,-0.2689666734368089,-0.43344546227070996,-0.05203671032896858,-0.5419805089756952,-0.1451154058767304,-0.6492752331650746,-0.14706527034511532,-0.43811389693585623,-0.11566105358724577,-0.34007031281338146,0.08310192606136797,-0.49258648256960025,0.027259365630968965,-0.61232401555023,-0.014483271098474453,-0.46260642996993445,-0.018961725482409677,-0.3668524522114922
0,0.0,0.0,-0.1370820048969458,-0.05136358893972494,-0.27449292814922344,-0.1994543288001188,-0.34597594024320855,-0.32408647145749675,-0.36740148449482696,-0.45776307285950196,-0.29234558482564516,-0.5198690991978064,-0.423670510203421,-0.7547328315815963,-0.5183435930599607,-0.8786039724294458,-0.5901526578120869,-1.0,-0.17857836158751558,-0.5483301423264431,-0.30796851681384146,-0.771884772226427,-0.3061644012269005,-0.5635526196664732,-0.26775652314936726,-0.4296919768226657,-0.05276756828929871,-0.5300451899219586,-0.1477165010346759,-0.658505267204505,-0.1500769864243433,-0.45021408350068476,-0.11908797382578323,-0.34762520204491903,0.08294028173624314,-0.47823529517901636,0.028914460106364066,-0.6158972322778121,-0.01265767835435959,-0.4719326718242848,-0.017517051694311624,-0.3725894577793118
0,0.0,0.0,-0.13573899570367823,-0.0534032379448141,-0.2720779284671082,-0.20428019996709343,-0.341357978213161,-0.3299812731451556,-0.36704856485763176,-0.4619454324569106,-0.2871792734742212,-0.52043734896011,-0.416759680062332,-0.75284282138371,-0.5113334803447476,-0.8770549435955509,-0.5825175225872199,-1.0,-0.17387735554352735,-0.5482437634459012,-0.30250024111660906,-0.7698153259872876,-0.3026756656173293,-0.5648191162404098,-0.26405922928871467,-0.43180525123298324,-0.04941782901183442,-0.5295990960850082,-0.14594718628098322,-0.6625677106213431,-0.14827295526143802,-0.4553824304101687,-0.1139708882672737,-0.3502620081201444,0.08435129792820718,-0.47734806141457076,0.0285787242703059,-0.6221124214279502,-0.014349555785070155,-0.4787484056443754,-0.017051745544814884,-0.37682971726821646
0,0.0,0.0,-0.13511678930656543,-0.05217911237035581,-0.27013408311229525,-0.20295541731108818,-0.3391220265893549,-0.33042265910325014,-0.36636659576249403,-0.4631710756555664,-0.2875378825426598,-0.5199383760952089,-0.42022193827259036,-0.7522823165316944,-0.5154339626045685,-0.8777276789150411,-0.5872310449596745,-1.0,-0.17530822371463128,-0.5486970072375855,-0.30233306398505017,-0.7708495697136117,-0.30494558582618536,-0.5679866842733962,-0.2690848961978633,-0.43640393717307535,-0.05131097983496302,-0.5310970655632619,-0.14756586050867945,-0.6625329433770893,-0.15139627902653308,-0.4568228828678929,-0.11931230355771327,-0.3546820467226863,0.08326602263992161,-0.4808482503167528,0.027716935405632238,-0.6192122013769945,-0.013979170622175543,-0.4773666463543208,-0.016668819940628726,-0.37879234935518635
0,0.0,0.0,-0.1356040562953515,-0.052590498097192274,-0.27094987025038736,-0.2058512538906664,-0.3396773988099306,-0.33599535945379794,-0.37064968597414555,-0.4666309176179473,-0.2890404591284759,-0.5189365569863742,-0.41933866513108414,-0.7541226620486529,-0.5144703903768659,-0.8789935540810686,-0.5868997093427009,-1.0,-0.17704323821741597,-0.549323811707641,-0.3050505336427453,-0.7759348980037815,-0.3075648317659414,-0.5723198432252472,-0.27088121686748134,-0.43461055734823034,-0.053694655735499,-0.5339828436252324,-0.14912190738954384,-0.6601746267447597,-0.15127603930395608,-0.4510100549744604,-0.11864128406752493,-0.3439199666323435,0.07987050070813324,-0.48608475143937097,0.02308697084480945,-0.6206089428319056,-0.01634003323457456,-0.4770014863985502,-0.01772619784574134,-0.37643030081483114
0,0.0,0.0,-0.1350001971510361,-0.052934790323301416,-0.27022709170677595,-0.2047178505805441,-0.33642199784973936,-0.33399982650708826,-0.36633648687368403,-0.46542627997024333,-0.28755398652538383,-0.5220161979291256,-0.41667771588695623,-0.7544553768344904,-0.5126894292871808,-0.8783933504898546,-0.5843866368399054,-1.0,-0.1749222830615716,-0.5499668523391313,-0.30066763226863014,-0.774686017259916,-0.3036851471666767,-0.5595744692036938,-0.26673315475830595,-0.4291154753048612,-0.05160688609138871,-0.5343959160820043,-0.1490193707464664,-0.664432849042766,-0.15348676065075614,-0.4495529403105523,-0.12007549570342176,-0.3512700469745202,0.08253699210607252,-0.4866757969502049,0.02350871013277465,-0.6212592956713519,-0.017682082125235594,-0.47333166850236186,-0.017339091896040944,-0.3785957063133019
0,0.0,0.0,-0.13710736955520664,-0.052862315638490545,-0.275503720953244,-0.20054445290633532,-0.34288027025804163,-0.3299965832942541,-0.3720426783759315,-0.4624689885324699,-0.3009077527505961,-0.5220900809395602,-0.42787907145101317,-0.7543299768146069,-0.5229347430345506,-0.8797562721710586,-0.5948117344390831,-1.0,-0.1875495538619558,-0.5542989812043126,-0.3106356383552283,-0.7720019147083685,-0.31100363194129355,-0.5552717697647759,-0.27351807788313093,-0.42645984884459953,-0.06296559487257336,-0.5412536561500069,-0.15976492810752135,-0.6538095846207647,-0.15590073116657244,-0.4390103224262332,-0.11705504913417378,-0.349444954460133,0.07162449135273216,-0.4939771046886252,0.008230116823427776,-0.6056836138936449,-0.025735342311206923,-0.45632166677731495,-0.017577534483145026,-0.374809026023204
